antecedente,consecuente,tamano_antecedente,tamano_consecuente,soporte,confianza,lift,soporte_antecedente,soporte_consecuente,leverage,consecuente_relevante
ocupacion_media + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.4578136463683052,0.8005131494547787,1.0739167546327395,0.5719002201027146,0.7454145267791636,0.03151091443554066,False
aprobo + semestre_3,sin_recuperacion,2,1,0.11665443873807776,0.8457446808510638,1.0738239403819283,0.13793103448275862,0.7876008804108584,0.0080198345434766,False
area_ciencias_basicas_y_complementarias,sin_riesgo_retraso,1,1,0.5696991929567131,0.9119201409277745,1.0738204337663557,0.6247248716067498,0.8492296404988995,0.03916431483139182,False
sin_riesgo_retraso,area_ciencias_basicas_y_complementarias,1,1,0.5696991929567131,0.6708423326133909,1.0738204337663555,0.8492296404988995,0.6247248716067498,0.03916431483139182,False
curso_obligatorio + semestre_1,sin_riesgo_retraso,2,1,0.13279530447542187,0.9118387909319899,1.0737246410715355,0.14563462949376377,0.8492296404988995,0.009118060426242441,False
abierto_siguiente + sin_recuperacion,bloqueo_medio,2,1,0.20359501100513572,0.6431054461181923,1.0735489565941165,0.3165810711665444,0.599046221570066,0.01394831650221312,False
aprobo + semestre_4,area_ciencias_basicas_y_complementarias,2,1,0.08290535583272193,0.6706231454005934,1.0734695797780491,0.12362435803374908,0.6247248716067498,0.00567414463262117,False
curso_no_obligatorio + sin_riesgo_retraso,sin_recuperacion,2,1,0.09427732942039618,0.8453947368421052,1.0733796239550903,0.11151870873074102,0.7876008804108584,0.00644509624178248,False
riesgo_retraso + zona_baja,curso_obligatorio,2,1,0.05355832721936904,0.948051948051948,1.0732514993312336,0.05649303008070433,0.8833455612619222,0.003655459855342616,False
area_ciencias_basicas_y_complementarias + zona_media,no_requiere_laboratorio,2,1,0.26852531181217903,0.8,1.073228346456693,0.33565663976522375,0.7454145267791636,0.018321976521300576,False
area_metodologia_de_sistemas + sin_riesgo_retraso,curso_base,2,1,0.06052824651504035,0.6653225806451613,1.0731771330406565,0.09097578870139399,0.6199559794570799,0.004127262323787295,False
abierto_siguiente + bloqueo_medio,ocupacion_media,2,1,0.17865003668378576,0.710948905109489,1.073115567734478,0.2512839325018342,0.6625091709464417,0.01217212688983399,False
curso_base + ocupacion_baja,area_ciencias_basicas_y_complementarias,2,1,0.0685986793837124,0.6702508960573477,1.0728737185274984,0.10234776228906824,0.6247248716067498,0.004659486728436094,False
abierto_siguiente + zona_alta,bloqueo_medio,2,1,0.0652971386647102,0.6425992779783393,1.0727039998585137,0.10161408657373441,0.599046221570066,0.004425604044421015,False
ocupacion_media + zona_media,no_requiere_laboratorio,2,1,0.28686720469552457,0.7995910020449897,1.072679661207993,0.3587674247982392,0.7454145267791636,0.01943675451576593,False
curso_obligatorio + riesgo_retraso,curso_base,2,1,0.09684519442406456,0.6649874055415617,1.0726364896486966,0.14563462949376377,0.6199559794570799,0.0065581350533893,False
no_requiere_laboratorio + zona_alta,area_ciencias_basicas_y_complementarias,2,1,0.1272927366104182,0.66988416988417,1.072286698240897,0.19002201027146,0.6247248716067498,0.008581260641123856,False
semestre_1 + sin_recuperacion,curso_base,2,1,0.08070432868672046,0.6646525679758307,1.0720963907113106,0.12142333088774762,0.6199559794570799,0.005427208657265786,False
periodo_s1 + semestre_1,curso_obligatorio,2,1,0.0719002201027146,0.9468599033816426,1.0719020334793845,0.07593543653705062,0.8833455612619222,0.004822989295224553,False
area_ciencias_basicas_y_complementarias + perdio,bloqueo_medio,2,1,0.11702127659574468,0.641851106639839,1.0714550622781391,0.1823184152604549,0.599046221570066,0.007804118811326907,False
aprobo + bloqueo_medio,area_ciencias_basicas_y_complementarias,2,1,0.28136463683052093,0.6692844677137871,1.071326752194823,0.4203961848862803,0.6247248716067498,0.018732684203472016,False
ocupacion_baja + perdio,bloqueo_medio,2,1,0.05649303008070433,0.6416666666666667,1.0711471728924271,0.0880410858400587,0.599046221570066,0.003752350265291325,False
curso_base + semestre_2,sin_riesgo_retraso,2,1,0.059060895084372705,0.9096045197740112,1.0710937023343217,0.06493030080704329,0.8492296404988995,0.003920159072521932,False
no_requiere_laboratorio + periodo_s2,sin_riesgo_retraso,2,1,0.24358033749082905,0.9095890410958903,1.071075475605787,0.2677916360968452,0.8492296404988995,0.016163742639693085,False
aprobo + bloqueo_alto,sin_recuperacion,2,1,0.14233308877476156,0.8434782608695652,1.0709463153844596,0.16874541452677916,0.7876008804108584,0.009429051728175042,False
abierto_siguiente + aprobo,bloqueo_medio,2,1,0.17901687454145268,0.6412614980289094,1.0704708166728762,0.2791636096845194,0.599046221570066,0.011784968960080633,False
curso_base + semestre_1,sin_recuperacion,2,1,0.08070432868672046,0.8429118773946359,1.0702271903948661,0.09574468085106383,0.7876008804108584,0.0052957337537659355,False
curso_obligatorio + semestre_7,no_requiere_laboratorio,2,1,0.052090975788701394,0.7977528089887641,1.0702136600902417,0.0652971386647102,0.7454145267791636,0.003417540070913015,False
ocupacion_media + semestre_7,no_requiere_laboratorio,2,1,0.052090975788701394,0.7977528089887641,1.0702136600902417,0.0652971386647102,0.7454145267791636,0.003417540070913015,False
ocupacion_media + semestre_3,no_requiere_laboratorio,2,1,0.10271460014673514,0.7977207977207976,1.070170715840007,0.12876008804108585,0.7454145267791636,0.0067349600515456826,False
curso_no_obligatorio,sin_recuperacion,1,1,0.0983125458547322,0.8427672955974843,1.0700436179779889,0.11665443873807776,0.7876008804108584,0.006435407200787613,False
curso_no_obligatorio + no_requiere_laboratorio,sin_recuperacion,2,1,0.0983125458547322,0.8427672955974843,1.0700436179779889,0.11665443873807776,0.7876008804108584,0.006435407200787613,False
no_requiere_laboratorio + sin_recuperacion,sin_riesgo_retraso,2,1,0.5432868672046955,0.9085889570552148,1.069897838847739,0.5979457079970653,0.8492296404988995,0.03549364856448789,False
curso_obligatorio + ocupacion_baja,area_ciencias_basicas_y_complementarias,2,1,0.1471019809244314,0.6683333333333333,1.0698042669798395,0.22010271460014674,0.6247248716067498,0.009598340805557631,False
curso_obligatorio + zona_alta,ocupacion_media,2,1,0.15443873807776962,0.7087542087542087,1.0698028643765076,0.21790168745414526,0.6625091709464417,0.010076871774693186,False
aprobo + periodo_s1,sin_recuperacion,2,1,0.2747615553925165,0.84251968503937,1.069729232145935,0.3261188554658841,0.7876008804108584,0.017910057709004723,False
abierto_siguiente,bloqueo_medio,1,1,0.2512839325018342,0.6407857811038353,1.0696766927673331,0.3921496698459281,0.599046221570066,0.016368154490682102,False
abierto_siguiente + sin_riesgo_retraso,bloqueo_medio,2,1,0.2512839325018342,0.6407857811038353,1.0696766927673331,0.3921496698459281,0.599046221570066,0.016368154490682102,False
curso_no_base + curso_no_obligatorio,sin_recuperacion,2,1,0.08033749082905356,0.8423076923076923,1.069460069506646,0.09537784299339692,0.7876008804108584,0.005217817715765516,False
abierto_siguiente + curso_base,curso_obligatorio,2,1,0.31217901687454147,0.9445061043285239,1.0692373921925067,0.330520909757887,0.8833455612619222,0.020214838335659624,False
perdio + requiere_laboratorio,bloqueo_medio,2,1,0.05685986793837124,0.640495867768595,1.0691927345604348,0.08877476155539252,0.599046221570066,0.0036796824578297985,False
ocupacion_baja + sin_recuperacion,sin_riesgo_retraso,2,1,0.20983125458547322,0.9079365079365079,1.0691295553498577,0.23110785033015407,0.8492296404988995,0.013567617933123,False
ocupacion_baja,no_requiere_laboratorio,1,1,0.22597212032281733,0.7968952134540751,1.069063165293213,0.2835656639765224,0.7454145267791636,0.014598155098938553,False
area_ciencias_basicas_y_complementarias + periodo_s1,ocupacion_media,2,1,0.18121790168745414,0.7077363896848138,1.0682665549727588,0.25605282465150403,0.6625091709464417,0.011580557109091588,False
semestre_1,sin_riesgo_retraso,1,1,0.13573000733675716,0.9068627450980392,1.0678651590225723,0.1496698459280998,0.8492296404988995,0.00862593788571131,False
area_ciencias_basicas_y_complementarias + semestre_1,sin_riesgo_retraso,2,1,0.13573000733675716,0.9068627450980392,1.0678651590225723,0.1496698459280998,0.8492296404988995,0.00862593788571131,False
abierto_siguiente + perdio,bloqueo_medio,2,1,0.0722670579603815,0.6396103896103895,1.0677145879227936,0.11298606016140866,0.599046221570066,0.004583185530601483,False
no_requiere_laboratorio + zona_baja,curso_base,2,1,0.0946441672780631,0.6615384615384616,1.067073281747838,0.14306676449009537,0.6199559794570799,0.005949071170850653,False
area_ciencias_basicas_y_complementarias + zona_media,sin_riesgo_retraso,2,1,0.30410858400586943,0.9060109289617487,1.066862113326016,0.33565663976522375,0.8492296404988995,0.01905901648697983,False
bloqueo_medio + curso_base,curso_obligatorio,2,1,0.34812912692589876,0.9424031777557101,1.0668567535556752,0.3694057226705796,0.8833455612619222,0.02181622150008966,False
ocupacion_media + semestre_3,sin_riesgo_retraso,2,1,0.11665443873807776,0.9059829059829059,1.0668291152092446,0.12876008804108585,0.8492296404988995,0.0073075554603397735,False
no_requiere_laboratorio + sin_recuperacion,curso_base,2,1,0.3954512105649303,0.6613496932515338,1.0667687951501073,0.5979457079970653,0.6199559794570799,0.024751193501452606,False
area_ciencias_basicas_y_complementarias + sin_recuperacion,bloqueo_medio,2,1,0.32501834189288337,0.6387887527036771,1.0663430127802962,0.5088041085840058,0.599046221570066,0.02022116312630906,False
aprobo + ocupacion_media,no_requiere_laboratorio,2,1,0.3734409391049156,0.7946916471506634,1.0661070030180653,0.4699192956713133,0.7454145267791636,0.023156269697685694,False
area_ciencias_basicas_y_complementarias + curso_no_base,bloqueo_medio,2,1,0.16911225238444608,0.6385041551246537,1.0658679282729981,0.2648569332355099,0.599046221570066,0.010450707273078619,False
curso_no_base + no_requiere_laboratorio,area_ciencias_basicas_y_complementarias,2,1,0.169479090242113,0.6657060518731989,1.0655987653589782,0.2545854732208364,0.6247248716067498,0.010433213171282318,False
periodo_s2 + sin_recuperacion,sin_riesgo_retraso,2,1,0.2582538517975055,0.9048843187660667,1.0655354872381415,0.28539985326485695,0.8492296404988995,0.015883837010952362,False
bloqueo_alto + zona_media,ocupacion_media,2,1,0.09684519442406456,0.7058823529411764,1.0654680476841898,0.1371973587674248,0.6625091709464417,0.005950686011016421,False
area_ciencias_basicas_y_complementarias + curso_no_obligatorio,sin_recuperacion,2,1,0.09170946441672781,0.8389261744966443,1.0651666286343047,0.10931768158473955,0.7876008804108584,0.005610762156113058,False
ocupacion_media + zona_baja,bloqueo_medio,2,1,0.08730741012472487,0.6380697050938338,1.0651426920304903,0.1368305209097579,0.599046221570066,0.005339603578270485,False
area_ciencias_basicas_y_complementarias + curso_base,curso_obligatorio,2,1,0.33859134262655904,0.9408766564729867,1.0651286401766453,0.3598679383712399,0.8833455612619222,0.020703596625845255,False
sin_riesgo_retraso + zona_media,no_requiere_laboratorio,2,1,0.3561995597945708,0.7939493049877351,1.0651111247030343,0.4486426999266324,0.7454145267791636,0.02177477393583377,False
semestre_2 + sin_riesgo_retraso,sin_recuperacion,2,1,0.09537784299339692,0.8387096774193549,1.0648917469236896,0.11371973587674249,0.7876008804108584,0.005812078896784256,False
area_metodologia_de_sistemas + sin_riesgo_retraso,sin_recuperacion,2,1,0.07630227439471754,0.8387096774193549,1.0648917469236896,0.09097578870139399,0.7876008804108584,0.004649663117427413,False
aprobo + area_ciencias_basicas_y_complementarias,no_requiere_laboratorio,2,1,0.35106382978723405,0.7935323383084577,1.0645517491283738,0.44240645634629494,0.7454145267791636,0.02128763048581389,False
bloqueo_medio,area_ciencias_basicas_y_complementarias,1,1,0.3983859134262656,0.6650336803429272,1.0645224971314267,0.599046221570066,0.6247248716067498,0.024146839569397505,False
area_ciencias_basicas_y_complementarias,bloqueo_medio,1,1,0.3983859134262656,0.6376981796829125,1.0645224971314264,0.6247248716067498,0.599046221570066,0.024146839569397505,False
curso_no_base + no_requiere_laboratorio,sin_riesgo_retraso,2,1,0.23000733675715335,0.9034582132564841,1.0638561940981321,0.2545854732208364,0.8492296404988995,0.013805806857580233,False
periodo_s1 + semestre_1,sin_riesgo_retraso,2,1,0.0685986793837124,0.9033816425120774,1.0637660291524507,0.07593543653705062,0.8492296404988995,0.004112055912225909,False
no_requiere_laboratorio + riesgo_retraso,curso_obligatorio,2,1,0.07997065297138664,0.939655172413793,1.0637458471760797,0.0851063829787234,0.8833455612619222,0.004792307332074114,False
area_ciencias_basicas_y_complementarias + semestre_3,curso_base,2,1,0.07740278796771827,0.659375,1.0635835798816569,0.11738811445341159,0.6199559794570799,0.004627324495133686,False
no_requiere_laboratorio + zona_alta,ocupacion_media,2,1,0.1338958180484226,0.7046332046332047,1.063582566904826,0.19002201027146,0.6625091709464417,0.008004493561901388,False
area_ciencias_basicas_y_complementarias + curso_obligatorio,sin_riesgo_retraso,2,1,0.46551724137931033,0.9032028469750889,1.063555490649716,0.5154071900220103,0.8492296404988995,0.027818178686370543,False
area_ciencias_basicas_y_complementarias + curso_base,bloqueo_medio,2,1,0.2292736610418195,0.63710499490316,1.0635322817550608,0.3598679383712399,0.599046221570066,0.013696132296318858,False
curso_base + ocupacion_baja,curso_obligatorio,2,1,0.09611151870873075,0.9390681003584229,1.0630812465021018,0.10234776228906824,0.8833455612619222,0.005703077185591973,False
aprobo + periodo_s2,sin_recuperacion,2,1,0.22817314746881878,0.8371467025572005,1.0629072711555325,0.27256052824651505,0.7876008804108584,0.013504235456614888,False
bloqueo_medio + zona_baja,curso_obligatorio,2,1,0.1177549523110785,0.9385964912280702,1.0625473567640031,0.12545854732208364,0.8833455612619222,0.006931701411747107,False
curso_no_base + sin_recuperacion,sin_riesgo_retraso,2,1,0.2710931768158474,0.9023199023199022,1.0625157899455955,0.3004402054292003,0.8492296404988995,0.01595044916779209,False
area_ciencias_basicas_y_complementarias + zona_alta,bloqueo_medio,2,1,0.10271460014673514,0.6363636363636364,1.0622947169181094,0.16140865737344093,0.599046221570066,0.006023353818477975,False
bloqueo_bajo + zona_media,area_ciencias_basicas_y_complementarias,2,1,0.05355832721936904,0.6636363636363637,1.0622858057972562,0.08070432868672046,0.6247248716067498,0.003140325842448659,False
curso_base,no_requiere_laboratorio,1,1,0.49082905355832723,0.791715976331361,1.062115035176816,0.6199559794570799,0.7454145267791636,0.02870486050741511,False
no_requiere_laboratorio,curso_base,1,1,0.49082905355832723,0.6584645669291338,1.0621150351768158,0.7454145267791636,0.6199559794570799,0.02870486050741511,False
bloqueo_medio + periodo_s1,curso_obligatorio,2,1,0.25605282465150403,0.9381720430107527,1.0620668559997144,0.27292736610418195,0.8833455612619222,0.014963647256467316,False
ocupacion_media + sin_recuperacion,no_requiere_laboratorio,2,1,0.4112252384446075,0.7916666666666666,1.0620488845144356,0.5194424064563463,0.7454145267791636,0.02402532284692016,False
aprobo + no_requiere_laboratorio,ocupacion_media,2,1,0.3734409391049156,0.7035245335176226,1.0619091242353482,0.5308143800440206,0.6625091709464417,0.021771544255502095,False
aprobo + requiere_laboratorio,sin_recuperacion,2,1,0.13866471019809246,0.836283185840708,1.0618108824414392,0.16581071166544387,0.7876008804108584,0.008072047708837876,False
aprobo + area_ciencias_basicas_y_complementarias,bloqueo_medio,2,1,0.28136463683052093,0.6359867330016584,1.0616655444963385,0.44240645634629494,0.599046221570066,0.016342720758070584,False
curso_base + semestre_2,sin_recuperacion,2,1,0.05429200293470286,0.8361581920903954,1.0616521805488672,0.06493030080704329,0.7876008804108584,0.003152840853733699,False
abierto_siguiente + zona_baja,curso_obligatorio,2,1,0.0719002201027146,0.937799043062201,1.061644597752309,0.07666911225238444,0.8833455612619222,0.004174900108678742,False
periodo_s1 + sin_riesgo_retraso,no_requiere_laboratorio,2,1,0.3044754218635363,0.7912297426120114,1.0614627354135546,0.3848129126925899,0.7454145267791636,0.017630286650277827,False
